Id,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,img,seg
332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 74  92 116]
  [ 67  87 111]
  [ 72  94 117]
  ...
  [ 61  48  66]
  [118 120  96]
  [115 117  78]]

 [[ 70  90 114]
  [ 70  90 114]
  [ 68  88 112]
  ...
  [ 68  62  66]
  [103 106  85]
  [138 140  90]]

 [[ 74  89 112]
  [ 75  91 114]
  [ 75  91 114]
  ...
  [169 167 155]
  [ 68  54  71]
  [107 108  90]]

 ...

 [[ 37  36  31]
  [ 38  37  32]
  [ 41  40  35]
  ...
  [195 195 183]
  [234 232 219]
  [233 229 217]]

 [[ 37  36  32]
  [ 38  37  32]
  [ 39  38  33]
  ...
  [197 193 192]
  [211 207 204]
  [233 232 228]]

 [[ 37  36  32]
  [ 39  38  33]
  [ 36  35  30]
  ...
  [222 212 210]
  [208 200 197]
  [243 235 232]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[240 195 216]
  [250 255 255]
  [255 253 254]
  ...
  [221 220 226]
  [221 220 228]
  [222 221 229]]

 [[241 205 241]
  [252 255 255]
  [253 255 245]
  ...
  [221 220 225]
  [221 220 226]
  [221 220 226]]

 [[254 255 255]
  [249 251 248]
  [252 248 245]
  ...
  [226 224 229]
  [226 224 229]
  [225 223 228]]

 ...

 [[163 125  88]
  [157 127  93]
  [167 134  99]
  ...
  [ 30  33  12]
  [ 39  55  10]
  [ 22  31   2]]

 [[153 136  82]
  [177 150 107]
  [176 160 101]
  ...
  [ 13  16   5]
  [ 34  41   7]
  [ 26  36  12]]

 [[170 138  99]
  [145 103  78]
  [162 127  63]
  ...
  [ 30  26  25]
  [ 11  11   0]
  [ 15  17  12]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[172 181 198]
  [180 189 206]
  [167 176 193]
  ...
  [131 156 186]
  [135 160 190]
  [145 170 200]]

 [[175 184 201]
  [184 193 210]
  [172 181 198]
  ...
  [140 165 195]
  [142 167 197]
  [151 176 206]]

 [[160 169 186]
  [171 180 197]
  [161 170 187]
  ...
  [125 152 182]
  [126 153 183]
  [134 161 191]]

 ...

 [[116 134 146]
  [ 14  32  44]
  [  0  16  24]
  ...
  [203   9   0]
  [206   9   1]
  [211  10   3]]

 [[196 213 223]
  [ 15  32  42]
  [ 18  31  40]
  ...
  [201   4   0]
  [204   5   0]
  [209   8   1]]

 [[ 78  92 101]
  [ 22  36  45]
  [ 46  56  65]
  ...
  [206   9   1]
  [210  11   4]
  [217  14   8]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  1   0   5]
  [  5   3   6]
  [  1   0   2]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  1   0   2]
  [  6   1   5]
  [  4   0   1]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [  2   0   1]
  [  6   2   3]
  [  6   2   3]]

 ...

 [[ 48  25   9]
  [ 47  24   8]
  [ 50  24   7]
  ...
  [ 92 107 102]
  [120 130 132]
  [117 126 133]]

 [[ 45  26   9]
  [ 50  28   7]
  [ 48  23   1]
  ...
  [ 75  92  86]
  [114 133 131]
  [114 132 134]]

 [[ 45  24   5]
  [ 53  26   5]
  [ 57  31   8]
  ...
  [ 56  73  65]
  [103 133 123]
  [105 135 127]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
336,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[[[ 72  47  66]
  [106  82 108]
  [ 80  58  97]
  ...
  [ 41  32  35]
  [ 58  49  52]
  [ 25  16  19]]

 [[130 103 118]
  [214 186 209]
  [154 128 165]
  ...
  [ 97  88  91]
  [115 106 109]
  [ 56  47  50]]

 [[126  96 104]
  [208 175 192]
  [150 115 147]
  ...
  [105  96  99]
  [125 116 119]
  [ 52  43  46]]

 ...

 [[ 78  78  76]
  [158 158 156]
  [136 136 134]
  ...
  [130 130 130]
  [157 157 157]
  [ 57  57  57]]

 [[ 99  99  97]
  [192 192 190]
  [164 164 162]
  ...
  [158 158 158]
  [184 184 184]
  [ 73  73  73]]

 [[ 38  38  38]
  [ 70  70  70]
  [ 63  63  63]
  ...
  [ 61  61  61]
  [ 70  70  70]
  [ 25  25  25]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[[[ 74  84  75]
  [ 90 100  91]
  [101 111 103]
  ...
  [ 25  35  26]
  [ 25  35  26]
  [ 36  46  38]]

 [[ 54  65  59]
  [100 111 105]
  [ 64  75  71]
  ...
  [ 38  39  34]
  [ 37  38  33]
  [ 44  45  40]]

 [[ 35  47  45]
  [ 23  35  35]
  [ 32  44  44]
  ...
  [ 47  42  39]
  [ 49  44  41]
  [ 56  50  50]]

 ...

 [[126 113 104]
  [124 112 100]
  [132 120 108]
  ...
  [ 27  22  18]
  [ 27  22  18]
  [ 34  29  25]]

 [[124 111 102]
  [121 109  97]
  [125 113 101]
  ...
  [ 25  20  16]
  [ 25  20  16]
  [ 32  27  23]]

 [[130 117 108]
  [128 116 104]
  [129 117 105]
  ...
  [ 32  27  23]
  [ 32  27  23]
  [ 39  34  30]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[[[101 103 100]
  [ 62  63  58]
  [ 24  23  19]
  ...
  [ 22  22  24]
  [ 22  22  20]
  [ 23  23  21]]

 [[123 122 130]
  [ 96  95 101]
  [ 74  72  73]
  ...
  [ 36  34  35]
  [ 28  27  22]
  [ 26  23  16]]

 [[141 138 159]
  [126 124 138]
  [126 123 130]
  ...
  [ 52  54  51]
  [ 38  39  31]
  [ 26  26  14]]

 ...

 [[ 36  21  18]
  [ 31  15  15]
  [ 35  17  17]
  ...
  [165 163 176]
  [166 164 177]
  [167 165 178]]

 [[ 31  17  16]
  [ 29  15  14]
  [ 35  19  19]
  ...
  [163 161 174]
  [163 161 174]
  [164 162 175]]

 [[ 30  18  18]
  [ 30  18  18]
  [ 33  19  19]
  ...
  [172 170 183]
  [171 169 182]
  [171 169 182]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[185 144  98]
  [175 137  92]
  [176 141  99]
  ...
  [132 104  80]
  [ 76  50  23]
  [115  92  60]]

 [[187 150 106]
  [181 147 102]
  [178 143 101]
  ...
  [132 106  73]
  [134 108  75]
  [107  81  44]]

 [[183 150 107]
  [175 142  99]
  [168 133  91]
  ...
  [144 120  76]
  [159 135  89]
  [173 146 101]]

 ...

 [[185 160 119]
  [169 144 103]
  [188 160 120]
  ...
  [138 116  77]
  [148 126  89]
  [136 112  76]]

 [[158 133  92]
  [192 167 126]
  [141 113  73]
  ...
  [162 140 101]
  [150 126  88]
  [150 126  90]]

 [[168 143 102]
  [175 147 107]
  [195 167 127]
  ...
  [142 120  81]
  [163 139 101]
  [148 122  85]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
340,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"[[[198 202 211]
  [198 202 211]
  [200 204 213]
  ...
  [ 74  72  73]
  [102 102 102]
  [ 68  68  68]]

 [[193 200 208]
  [194 201 209]
  [195 202 212]
  ...
  [ 75  73  74]
  [ 83  83  83]
  [ 52  52  54]]

 [[198 202 213]
  [196 203 213]
  [195 202 212]
  ...
  [ 62  60  61]
  [ 67  65  68]
  [ 62  62  64]]

 ...

 [[118 126 129]
  [185 190 194]
  [110 114 117]
  ...
  [ 16   7   8]
  [ 17   8  11]
  [ 12  12  12]]

 [[151 158 164]
  [177 182 188]
  [182 185 190]
  ...
  [ 13   9  10]
  [ 17  11  13]
  [ 13  13  13]]

 [[154 161 169]
  [177 184 192]
  [175 178 183]
  ...
  [ 13  13  13]
  [ 17  13  14]
  [ 12  14  13]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[[[ 69  58  52]
  [ 64  53  47]
  [ 67  56  50]
  ...
  [ 86  67  52]
  [ 86  67  53]
  [ 86  67  53]]

 [[ 68  55  49]
  [ 73  60  54]
  [ 71  58  52]
  ...
  [ 88  71  53]
  [ 86  69  53]
  [ 85  68  52]]

 [[ 71  53  51]
  [ 71  53  51]
  [ 76  58  56]
  ...
  [ 86  71  50]
  [ 85  70  49]
  [ 84  69  50]]

 ...

 [[ 99  94  91]
  [100  96  93]
  [ 91  90  86]
  ...
  [  6   6   6]
  [  6   6   6]
  [  6   6   6]]

 [[105  97  95]
  [110 105 102]
  [111 106 102]
  ...
  [  8   8   8]
  [  7   7   7]
  [  7   7   7]]

 [[112 104 102]
  [111 103 101]
  [110 105 101]
  ...
  [  7   7   7]
  [  6   6   6]
  [  6   6   6]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[216 246 254]
  [216 246 254]
  [216 246 254]
  ...
  [219 248 254]
  [219 248 254]
  [219 248 254]]

 [[216 246 254]
  [216 246 254]
  [216 246 254]
  ...
  [219 248 254]
  [219 248 254]
  [219 248 254]]

 [[216 246 254]
  [216 246 254]
  [216 246 254]
  ...
  [219 248 254]
  [219 248 254]
  [219 248 254]]

 ...

 [[180 196 185]
  [188 202 189]
  [175 189 176]
  ...
  [234 241 233]
  [238 245 237]
  [225 235 224]]

 [[179 195 184]
  [185 199 186]
  [192 206 193]
  ...
  [251 255 253]
  [248 255 248]
  [241 248 240]]

 [[185 201 190]
  [179 193 180]
  [173 187 174]
  ...
  [249 255 253]
  [232 238 234]
  [223 230 223]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
343,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[128 154 187]
  [129 155 188]
  [129 155 188]
  ...
  [162 189 219]
  [161 188 218]
  [160 187 217]]

 [[128 154 187]
  [129 155 188]
  [129 155 188]
  ...
  [162 189 219]
  [161 188 218]
  [160 187 217]]

 [[128 154 187]
  [129 155 188]
  [129 155 188]
  ...
  [162 189 219]
  [161 188 218]
  [160 187 217]]

 ...

 [[ 87 120 127]
  [ 85 115 123]
  [ 88 118 126]
  ...
  [ 63  84 101]
  [ 48  71  89]
  [ 35  58  76]]

 [[ 81 111 119]
  [ 79 109 117]
  [ 85 115 123]
  ...
  [ 59  82  98]
  [ 64  87 105]
  [ 69  92 110]]

 [[ 81 111 119]
  [ 77 107 115]
  [ 80 110 118]
  ...
  [ 50  73  89]
  [ 53  76  94]
  [ 59  85 102]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[[[122 120 142]
  [124 122 144]
  [126 124 146]
  ...
  [ 70  61  64]
  [ 69  60  63]
  [ 68  59  62]]

 [[124 122 144]
  [126 124 146]
  [129 127 149]
  ...
  [ 71  62  65]
  [ 70  61  64]
  [ 69  60  63]]

 [[127 125 147]
  [129 127 149]
  [131 129 151]
  ...
  [ 71  62  65]
  [ 70  61  64]
  [ 69  60  63]]

 ...

 [[ 66  47  49]
  [ 65  46  48]
  [ 64  45  47]
  ...
  [ 49  48  56]
  [ 59  58  66]
  [ 57  56  64]]

 [[ 68  48  49]
  [ 67  47  48]
  [ 67  47  48]
  ...
  [ 51  50  58]
  [ 60  59  67]
  [ 55  54  62]]

 [[ 69  47  49]
  [ 70  49  48]
  [ 71  50  49]
  ...
  [ 54  53  61]
  [ 60  59  67]
  [ 53  52  60]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 55  70  63]
  [ 44  60  49]
  [ 48  62  49]
  ...
  [ 42  36  36]
  [ 50  44  44]
  [ 49  43  43]]

 [[ 86  93  85]
  [ 50  64  49]
  [ 50  69  50]
  ...
  [ 50  45  42]
  [ 54  49  46]
  [ 49  44  41]]

 [[ 99 101  88]
  [ 80  93  73]
  [ 64  87  61]
  ...
  [ 41  36  33]
  [ 51  46  43]
  [ 52  47  44]]

 ...

 [[107 111  94]
  [101 106  86]
  [ 24  27   6]
  ...
  [128 135  91]
  [120 127  83]
  [ 74  80  36]]

 [[106 111  89]
  [ 36  41  18]
  [ 66  70  45]
  ...
  [ 93 101  62]
  [160 168 129]
  [110 116  78]]

 [[ 59  65  39]
  [ 76  83  52]
  [137 142 110]
  ...
  [120 133  89]
  [ 98 109  66]
  [140 149 106]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"[[[196 172 162]
  [218 196 185]
  [212 192 183]
  ...
  [160 154 132]
  [153 147 125]
  [141 136 114]]

 [[183 159 149]
  [212 190 179]
  [210 190 181]
  ...
  [156 150 128]
  [151 145 123]
  [139 134 112]]

 [[183 159 147]
  [205 183 172]
  [205 185 174]
  ...
  [158 152 128]
  [154 148 124]
  [143 137 113]]

 ...

 [[182 174 197]
  [169 161 184]
  [165 157 181]
  ...
  [171 171 133]
  [187 187 149]
  [205 202 167]]

 [[187 179 202]
  [181 173 196]
  [172 164 188]
  ...
  [169 171 132]
  [186 186 150]
  [204 201 166]]

 [[185 175 199]
  [178 168 192]
  [177 169 192]
  ...
  [167 169 130]
  [183 185 148]
  [200 200 166]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[151 147 118]
  [141 144 113]
  [155 160 128]
  ...
  [ 83  90  12]
  [ 70  83   4]
  [ 66  82   7]]

 [[160 160 134]
  [146 153 119]
  [145 150 109]
  ...
  [ 83  95  19]
  [ 77  93  18]
  [ 89 109  37]]

 [[171 174 147]
  [152 158 120]
  [157 161 111]
  ...
  [103 121  45]
  [101 122  47]
  [ 65  88  16]]

 ...

 [[ 94 122  19]
  [133 161  50]
  [135 165  53]
  ...
  [158 151  71]
  [128 132  48]
  [141 157  69]]

 [[113 136  30]
  [142 168  58]
  [119 148  38]
  ...
  [175 179  92]
  [176 189  99]
  [173 194 103]]

 [[126 146  35]
  [130 154  42]
  [131 160  52]
  ...
  [190 204 109]
  [105 122  26]
  [114 134  37]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[[[252 252 252]
  [252 252 252]
  [253 253 253]
  ...
  [ 45  38  32]
  [ 23  16  10]
  [ 19  12   6]]

 [[255 255 255]
  [253 253 253]
  [254 254 254]
  ...
  [ 18  11   3]
  [ 39  32  24]
  [ 20  13   5]]

 [[254 254 254]
  [253 253 253]
  [251 251 251]
  ...
  [ 11   4   0]
  [ 31  24  18]
  [ 27  20  14]]

 ...

 [[176 157 140]
  [182 163 148]
  [174 155 140]
  ...
  [173 155 143]
  [170 152 140]
  [168 150 138]]

 [[181 162 145]
  [184 165 148]
  [172 153 138]
  ...
  [171 153 139]
  [167 149 135]
  [160 142 128]]

 [[181 163 143]
  [182 164 144]
  [170 151 134]
  ...
  [177 159 145]
  [172 154 140]
  [165 147 133]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[[[16  2  1]
  [24  4  5]
  [22  2  3]
  ...
  [55 30  8]
  [61 34 13]
  [68 42 19]]

 [[25  7  7]
  [24  2  4]
  [24  0  2]
  ...
  [55 26  8]
  [73 42 22]
  [68 35 16]]

 [[19  3  3]
  [21  1  2]
  [21  0  1]
  ...
  [60 27  8]
  [77 42 22]
  [72 35 16]]

 ...

 [[12  1 18]
  [13 11 22]
  [ 8 13 17]
  ...
  [14 17 32]
  [ 9 12 27]
  [ 7 10 25]]

 [[14  3 20]
  [ 9  5 19]
  [ 7 12 16]
  ...
  [ 6 12 24]
  [ 1  7 19]
  [ 5  9 21]]

 [[10  1 18]
  [ 3  3 15]
  [ 3 11 14]
  ...
  [ 8 10 22]
  [ 2  4 16]
  [ 7  9 21]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[[[177 209  82]
  [176 209  78]
  [175 211  75]
  ...
  [151 190  39]
  [144 184  25]
  [139 179  21]]

 [[186 217 100]
  [181 212  92]
  [178 213  87]
  ...
  [142 183  16]
  [135 176   9]
  [131 172   8]]

 [[188 221 108]
  [182 215 100]
  [182 216  96]
  ...
  [128 170   0]
  [126 167   3]
  [132 171  20]]

 ...

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  4   4   4]
  [  6   6   6]
  [  9   9   9]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  4   4   4]
  [  5   5   5]
  [  7   7   7]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ...
  [  4   4   4]
  [  6   6   6]
  [  7   7   7]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
351,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[195 197 196]
  [194 198 197]
  [194 198 197]
  ...
  [182 186 187]
  [181 185 186]
  [179 183 184]]

 [[195 197 196]
  [194 198 197]
  [194 198 197]
  ...
  [182 186 187]
  [181 185 186]
  [180 184 185]]

 [[195 197 196]
  [194 198 197]
  [194 198 197]
  ...
  [183 187 188]
  [182 186 187]
  [181 185 186]]

 ...

 [[ 48  44  43]
  [ 50  49  47]
  [ 48  50  47]
  ...
  [ 72  54  52]
  [ 77  53  53]
  [ 76  56  55]]

 [[ 48  44  43]
  [ 49  48  46]
  [ 47  49  46]
  ...
  [ 71  53  51]
  [ 75  51  51]
  [ 72  52  51]]

 [[ 48  44  43]
  [ 49  48  46]
  [ 46  48  45]
  ...
  [ 73  55  53]
  [ 75  51  51]
  [ 69  49  48]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[[ 58  83  79]
  [ 50  77  60]
  [ 43  72  42]
  ...
  [ 39  56  48]
  [ 43  60  52]
  [ 44  61  53]]

 [[ 63  88  69]
  [ 57  84  51]
  [ 62  92  42]
  ...
  [ 51  71  60]
  [ 46  66  55]
  [ 44  64  55]]

 [[ 82 104  83]
  [ 71  96  54]
  [ 90 119  55]
  ...
  [ 48  72  59]
  [ 63  86  76]
  [ 46  69  59]]

 ...

 [[115 161 135]
  [119 165 139]
  [107 153 127]
  ...
  [106 149 119]
  [113 156 126]
  [111 154 124]]

 [[111 157 129]
  [101 147 119]
  [109 155 127]
  ...
  [112 157 124]
  [117 163 127]
  [112 158 122]]

 [[104 150 122]
  [ 97 143 115]
  [101 147 118]
  ...
  [107 157 120]
  [112 162 125]
  [104 154 117]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[[[239 239 237]
  [245 245 243]
  [243 243 243]
  ...
  [226 228 227]
  [235 235 235]
  [202 200 201]]

 [[244 244 242]
  [245 245 243]
  [240 240 238]
  ...
  [227 226 221]
  [244 243 238]
  [207 208 202]]

 [[242 243 238]
  [243 243 241]
  [240 240 238]
  ...
  [241 242 244]
  [250 251 253]
  [102 104 103]]

 ...

 [[185 184 180]
  [175 174 172]
  [163 163 155]
  ...
  [ 77  73  72]
  [ 61  56  50]
  [ 53  48  45]]

 [[170 169 165]
  [181 180 178]
  [181 180 175]
  ...
  [ 77  80  73]
  [ 62  64  63]
  [ 41  46  39]]

 [[167 166 162]
  [168 167 165]
  [184 183 178]
  ...
  [ 77  77  85]
  [ 64  64  62]
  [ 57  55  60]]]","[[-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 ...
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]
 [-1 -1 -1 ... -1 -1 -1]]"
